land,ars,gemeindename,normalized_name,bare_stem,plz,lat,lon,source
NI,,Wieda,wieda,wieda,37447,51.634,10.587,geonames
NI,,Zorge,zorge,zorge,37449,51.6333,10.6333,geonames
NI,,Gittelde,gittelde,gittelde,37534,51.7984,10.1878,geonames
NI,,Kreiensen,kreiensen,kreiensen,37547,51.8536,9.9648,geonames
NI,,Braunschweig,braunschweig,braunschweig,38023,52.255,10.541,geonames
NI,,Braunschweig,braunschweig,braunschweig,38102,52.2575,10.5365,geonames
NI,,Braunschweig,braunschweig,braunschweig,38104,52.2835,10.5822,geonames
NI,,Braunschweig,braunschweig,braunschweig,38106,52.2789,10.5427,geonames
NI,,Braunschweig,braunschweig,braunschweig,38108,52.3015,10.5688,geonames
NI,,Braunschweig,braunschweig,braunschweig,38110,52.328,10.4761,geonames
NI,,Braunschweig,braunschweig,braunschweig,38112,52.3022,10.4979,geonames
NI,,Braunschweig,braunschweig,braunschweig,38114,52.2764,10.5127,geonames
NI,,Braunschweig,braunschweig,braunschweig,38116,52.2667,10.5333,geonames
NI,,Braunschweig,braunschweig,braunschweig,38118,52.259,10.5002,geonames
NI,,Braunschweig,braunschweig,braunschweig,38120,52.2546,10.4879,geonames
NI,,Braunschweig,braunschweig,braunschweig,38122,52.224,10.4989,geonames
NI,,Braunschweig,braunschweig,braunschweig,38124,52.2258,10.5271,geonames
NI,,Braunschweig,braunschweig,braunschweig,38126,52.2443,10.5594,geonames
NI,,Salzgitter Lichtenberg,salzgitter lichtenberg,salzgitter lichtenberg,38228,52.1278,10.29,geonames
NI,,Salzgitter Hallendorf,salzgitter hallendorf,salzgitter hallendorf,38229,52.1542,10.3792,geonames
NI,,Salzgitter Watenstedt,salzgitter watenstedt,salzgitter watenstedt,38239,52.1461,10.4072,geonames
NI,,Salzgitter,salzgitter,salzgitter,38259,52.1221,10.3761,geonames
NI,,Wolfenbüttel,wolfenbuettel,wolfenbuettel,38281,52.159,10.535,geonames
NI,,Wolfenbüttel,wolfenbuettel,wolfenbuettel,38302,52.1661,10.5514,geonames
NI,,Wolfenbüttel,wolfenbuettel,wolfenbuettel,38304,52.1424,10.5484,geonames
NI,,Semmenstedt,semmenstedt,semmenstedt,38327,52.0937,10.6969,geonames
NI,,Büddenstedt,bueddenstedt,bueddenstedt,38372,52.1704,11.0188,geonames
NI,,Ingeleben,ingeleben,ingeleben,38385,52.1066,10.8734,geonames
NI,,Twieflingen,twieflingen,twieflingen,38388,52.1248,10.9168,geonames
NI,,Wolfsburg,wolfsburg,wolfsburg,38442,52.4204,10.7188,geonames
NI,,Wolfsburg,wolfsburg,wolfsburg,38444,52.4003,10.7531,geonames
NI,,Wolfsburg,wolfsburg,wolfsburg,38446,52.3808,10.8285,geonames
NI,,Wolfsburg,wolfsburg,wolfsburg,38448,52.4231,10.8224,geonames
NI,,Goslar,goslar,goslar,38642,51.9191,10.4167,geonames
NI,,Goslar Jerstedt,goslar jerstedt,goslar jerstedt,38644,51.9585,10.3895,geonames
NI,,Vienenburg,vienenburg,vienenburg,38690,51.9524,10.5637,geonames
NI,,Schulenberg im Oberharz,schulenberg im oberharz,schulenberg,38707,51.8333,10.4333,geonames
NI,,Wildemann,wildemann,wildemann,38709,51.8281,10.2815,geonames
NI,,Lutter am Barenberge,lutter am barenberge,lutter,38729,51.9894,10.2693,geonames
NI,,Nordhorn,nordhorn,nordhorn,48527,52.4491,7.0518,geonames
NI,,Nordhorn,nordhorn,nordhorn,48531,52.4517,7.1065,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49076,52.2832,7.9485,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49078,52.2651,8.0096,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49080,52.2491,8.0367,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49082,52.244,8.0613,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49084,52.2667,8.0725,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49086,52.2887,8.0892,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49088,52.2667,8.05,geonames
NI,,Osnabrück,osnabrueck,osnabrueck,49090,52.2983,8.0131,geonames
NI,,Melle,melle,melle,49326,52.2,8.35,geonames
NI,,Melle,melle,melle,49328,52.2,8.35,geonames
NI,,Lingen,lingen,lingen,49809,52.5223,7.3284,geonames
NI,,Lingen,lingen,lingen,49811,52.5167,7.3167,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40210,51.2216,6.7897,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40211,51.2278,6.7861,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40212,51.223,6.7827,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40215,51.2165,6.7836,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40217,51.2157,6.7767,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40219,51.2125,6.7637,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40221,51.2002,6.7564,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40223,51.1998,6.7727,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40225,51.2055,6.7885,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40227,51.2117,6.8071,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40229,51.1984,6.8415,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40231,51.217,6.8254,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40233,51.2214,6.8116,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40235,51.2301,6.8216,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40237,51.2352,6.8191,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40239,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40468,51.2561,6.7808,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40470,51.2517,6.8143,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40472,51.2686,6.81,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40474,51.2696,6.748,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40476,51.2465,6.7855,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40477,51.2371,6.7795,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40479,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40489,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40545,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40547,51.2429,6.7428,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40549,51.2302,6.7135,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40589,51.1668,6.8253,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40591,51.1953,6.8324,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40593,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40595,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40597,51.1659,6.8773,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40599,51.1809,6.8598,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40625,51.2322,6.8567,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40627,51.2167,6.7667,geonames
NW,,Düsseldorf,duesseldorf,duesseldorf,40629,51.2596,6.8898,geonames
NW,,Meerbusch,meerbusch,meerbusch,40667,51.2503,6.6899,geonames
NW,,Meerbusch,meerbusch,meerbusch,40668,51.3042,6.6718,geonames
NW,,Hilden,hilden,hilden,40723,51.1578,6.939,geonames
NW,,Hilden,hilden,hilden,40724,51.1803,6.9472,geonames
NW,,Ratingen,ratingen,ratingen,40832,51.3,6.85,geonames
NW,,Ratingen,ratingen,ratingen,40880,51.3,6.85,geonames
NW,,Ratingen,ratingen,ratingen,40882,51.2984,6.8585,geonames
NW,,Ratingen,ratingen,ratingen,40883,51.3,6.85,geonames
NW,,Ratingen,ratingen,ratingen,40885,51.3394,6.8528,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41063,51.2,6.4333,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41065,51.1911,6.4467,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41066,51.2249,6.4838,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41068,51.1977,6.3911,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41069,51.1768,6.4021,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41169,51.2,6.4333,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41179,51.1723,6.3414,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41189,51.139,6.4102,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41199,51.129,6.4386,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41236,51.1666,6.4427,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41238,51.1514,6.4703,geonames
NW,,Mönchengladbach,moenchengladbach,moenchengladbach,41239,51.1604,6.4172,geonames
NW,,Neuss,neuss,neuss,41462,51.2154,6.6631,geonames
NW,,Neuss,neuss,neuss,41464,51.1843,6.6821,geonames
NW,,Neuss,neuss,neuss,41466,51.1682,6.6847,geonames
NW,,Neuss,neuss,neuss,41468,51.1646,6.7519,geonames
NW,,Neuss,neuss,neuss,41469,51.1576,6.7328,geonames
NW,,Neuss,neuss,neuss,41470,51.2,6.6833,geonames
NW,,Neuss,neuss,neuss,41472,51.2,6.6833,geonames
NW,,Grevenbroich,grevenbroich,grevenbroich,41516,51.1292,6.6245,geonames
NW,,Grevenbroich,grevenbroich,grevenbroich,41517,51.0833,6.5833,geonames
NW,,Dormagen,dormagen,dormagen,41540,51.0923,6.8114,geonames
NW,,Dormagen,dormagen,dormagen,41541,51.127,6.8068,geonames
NW,,Dormagen,dormagen,dormagen,41542,51.113,6.7752,geonames
NW,,Viersen,viersen,viersen,41748,51.25,6.3833,geonames
NW,,Viersen,viersen,viersen,41749,51.2852,6.3871,geonames
NW,,Viersen,viersen,viersen,41751,51.25,6.3833,geonames
NW,,Wuppertal,wuppertal,wuppertal,42103,51.2569,7.1505,geonames
NW,,Wuppertal,wuppertal,wuppertal,42105,51.2649,7.1307,geonames
NW,,Wuppertal,wuppertal,wuppertal,42107,51.2619,7.1513,geonames
NW,,Wuppertal,wuppertal,wuppertal,42109,51.2765,7.1559,geonames
NW,,Wuppertal,wuppertal,wuppertal,42111,51.2667,7.1833,geonames
NW,,Wuppertal,wuppertal,wuppertal,42113,51.2678,7.1285,geonames
NW,,Wuppertal,wuppertal,wuppertal,42115,51.2497,7.103,geonames
NW,,Wuppertal,wuppertal,wuppertal,42117,51.2498,7.1239,geonames
NW,,Wuppertal,wuppertal,wuppertal,42119,51.2441,7.1661,geonames
NW,,Wuppertal,wuppertal,wuppertal,42277,51.2742,7.2203,geonames
NW,,Wuppertal,wuppertal,wuppertal,42279,51.3077,7.2522,geonames
NW,,Wuppertal,wuppertal,wuppertal,42281,51.2878,7.194,geonames
NW,,Wuppertal,wuppertal,wuppertal,42283,51.2699,7.1838,geonames
NW,,Wuppertal,wuppertal,wuppertal,42285,51.259,7.1695,geonames
NW,,Wuppertal,wuppertal,wuppertal,42287,51.2432,7.2066,geonames
NW,,Wuppertal,wuppertal,wuppertal,42289,51.2667,7.1833,geonames
NW,,Wuppertal,wuppertal,wuppertal,42327,51.2424,7.06,geonames
NW,,Wuppertal,wuppertal,wuppertal,42329,51.2221,7.0639,geonames
NW,,Wuppertal,wuppertal,wuppertal,42349,51.216,7.1418,geonames
NW,,Wuppertal,wuppertal,wuppertal,42369,51.2298,7.202,geonames
NW,,Wuppertal,wuppertal,wuppertal,42389,51.2732,7.235,geonames
NW,,Wuppertal,wuppertal,wuppertal,42399,51.2667,7.1833,geonames
NW,,Velbert,velbert,velbert,42549,51.3336,7.027,geonames
NW,,Velbert,velbert,velbert,42553,51.3005,7.0914,geonames
NW,,Velbert,velbert,velbert,42555,51.3515,7.1302,geonames
NW,,Solingen,solingen,solingen,42653,51.1878,7.0785,geonames
NW,,Solingen,solingen,solingen,42655,51.176,7.0653,geonames
NW,,Solingen,solingen,solingen,42657,51.1532,7.0595,geonames
NW,,Solingen,solingen,solingen,42659,51.1595,7.1036,geonames
NW,,Solingen,solingen,solingen,42697,51.1611,7.0016,geonames
NW,,Solingen,solingen,solingen,42699,51.156,7.0152,geonames
NW,,Solingen,solingen,solingen,42719,51.1825,7.0454,geonames
NW,,Remscheid,remscheid,remscheid,42855,51.1807,7.2066,geonames
NW,,Remscheid,remscheid,remscheid,42857,51.1775,7.1661,geonames
NW,,Remscheid,remscheid,remscheid,42859,51.1833,7.2,geonames
NW,,Remscheid,remscheid,remscheid,42897,51.1833,7.2556,geonames
NW,,Remscheid,remscheid,remscheid,42899,51.2201,7.2407,geonames
NW,,Essen,essen,essen,45127,51.4535,7.0102,geonames
NW,,Essen,essen,essen,45128,51.4457,7.0103,geonames
NW,,Essen,essen,essen,45130,51.434,7.0161,geonames
NW,,Essen,essen,essen,45131,51.4273,6.9967,geonames
NW,,Essen,essen,essen,45133,51.4112,6.9931,geonames
NW,,Essen,essen,essen,45134,51.4232,7.0298,geonames
NW,,Essen,essen,essen,45136,51.4353,7.0352,geonames
NW,,Essen,essen,essen,45138,51.447,7.0381,geonames
NW,,Essen,essen,essen,45139,51.4602,7.0439,geonames
NW,,Essen,essen,essen,45141,51.4705,7.0221,geonames
NW,,Essen,essen,essen,45143,51.4631,6.9741,geonames
NW,,Essen,essen,essen,45144,51.45,7.0167,geonames
NW,,Essen,essen,essen,45145,51.449,6.9734,geonames
NW,,Essen,essen,essen,45147,51.4408,6.9863,geonames
NW,,Essen,essen,essen,45149,51.4209,6.9708,geonames
NW,,Essen,essen,essen,45219,51.45,7.0167,geonames
NW,,Essen,essen,essen,45239,51.3806,7.0169,geonames
NW,,Essen,essen,essen,45257,51.3935,7.0825,geonames
NW,,Essen,essen,essen,45259,51.45,7.0167,geonames
NW,,Essen,essen,essen,45276,51.4467,7.0821,geonames
NW,,Essen,essen,essen,45277,51.45,7.0167,geonames
NW,,Essen,essen,essen,45279,51.45,7.0167,geonames
NW,,Essen,essen,essen,45289,51.4159,7.1215,geonames
NW,,Essen,essen,essen,45307,51.4614,7.0785,geonames
NW,,Essen,essen,essen,45309,51.4804,7.0714,geonames
NW,,Essen,essen,essen,45326,51.4844,7.005,geonames
NW,,Essen,essen,essen,45327,51.4992,7.0488,geonames
NW,,Essen,essen,essen,45329,51.5032,7.0073,geonames
NW,,Essen,essen,essen,45355,51.4698,6.9517,geonames
NW,,Essen,essen,essen,45356,51.4824,6.9748,geonames
NW,,Essen,essen,essen,45357,51.4918,6.9402,geonames
NW,,Essen,essen,essen,45359,51.4681,6.9174,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45403,51.4333,6.8833,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45470,51.4194,6.8937,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45472,51.4374,6.9566,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45473,51.4421,6.8982,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45475,51.4587,6.8885,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45476,51.449,6.8612,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45478,51.4326,6.8216,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45479,51.422,6.8566,geonames
NW,,Mülheim an der Ruhr,muelheim an der ruhr,muelheim,45481,51.4004,6.8773,geonames
NW,,Oberhausen,oberhausen,oberhausen,46047,51.4834,6.8798,geonames
NW,,Oberhausen,oberhausen,oberhausen,46049,51.4773,6.8413,geonames
NW,,Oberhausen,oberhausen,oberhausen,46117,51.5005,6.8859,geonames
NW,,Oberhausen,oberhausen,oberhausen,46119,51.4667,6.85,geonames
NW,,Oberhausen,oberhausen,oberhausen,46145,51.5256,6.8517,geonames
NW,,Oberhausen,oberhausen,oberhausen,46147,51.5355,6.8116,geonames
NW,,Oberhausen,oberhausen,oberhausen,46149,51.5175,6.8332,geonames
NW,,Wesel,wesel,wesel,46485,51.6637,6.6824,geonames
NW,,Wesel,wesel,wesel,46487,51.6833,6.5762,geonames
NW,,Dinslaken,dinslaken,dinslaken,46537,51.5774,6.7465,geonames
NW,,Dinslaken,dinslaken,dinslaken,46539,51.5675,6.7625,geonames
NW,,Duisburg,duisburg,duisburg,47053,51.4216,6.7553,geonames
NW,,Duisburg,duisburg,duisburg,47055,51.4034,6.7703,geonames
NW,,Duisburg,duisburg,duisburg,47057,51.4216,6.7957,geonames
NW,,Duisburg,duisburg,duisburg,47058,51.4346,6.7858,geonames
NW,,Duisburg,duisburg,duisburg,47059,51.4375,6.7428,geonames
NW,,Duisburg,duisburg,duisburg,47119,51.4632,6.7328,geonames
NW,,Duisburg,duisburg,duisburg,47137,51.468,6.7715,geonames
NW,,Duisburg,duisburg,duisburg,47138,51.4333,6.75,geonames
NW,,Duisburg,duisburg,duisburg,47139,51.4784,6.7334,geonames
NW,,Duisburg,duisburg,duisburg,47166,51.4913,6.7741,geonames
NW,,Duisburg,duisburg,duisburg,47167,51.507,6.7963,geonames
NW,,Duisburg,duisburg,duisburg,47169,51.5044,6.7538,geonames
NW,,Duisburg,duisburg,duisburg,47178,51.4333,6.75,geonames
NW,,Duisburg,duisburg,duisburg,47179,51.4333,6.75,geonames
NW,,Duisburg,duisburg,duisburg,47198,51.4499,6.6901,geonames
NW,,Duisburg,duisburg,duisburg,47199,51.4333,6.75,geonames
NW,,Duisburg,duisburg,duisburg,47226,51.4076,6.7215,geonames
NW,,Duisburg,duisburg,duisburg,47228,51.4134,6.6963,geonames
NW,,Duisburg,duisburg,duisburg,47229,51.391,6.7071,geonames
NW,,Duisburg,duisburg,duisburg,47239,51.3926,6.6564,geonames
NW,,Duisburg,duisburg,duisburg,47249,51.3831,6.7521,geonames
NW,,Duisburg,duisburg,duisburg,47259,51.3614,6.7246,geonames
NW,,Duisburg,duisburg,duisburg,47269,51.3601,6.7793,geonames
NW,,Duisburg,duisburg,duisburg,47279,51.3929,6.7981,geonames
NW,,Moers,moers,moers,47443,51.4542,6.6679,geonames
NW,,Moers,moers,moers,47445,51.45,6.65,geonames
NW,,Moers,moers,moers,47447,51.45,6.65,geonames
NW,,Kevelaer,kevelaer,kevelaer,47624,51.5833,6.25,geonames
NW,,Kevelaer,kevelaer,kevelaer,47625,51.5833,6.25,geonames
NW,,Kevelaer,kevelaer,kevelaer,47626,51.5833,6.25,geonames
NW,,Kevelaer,kevelaer,kevelaer,47627,51.5833,6.25,geonames
NW,,Krefeld,krefeld,krefeld,47799,51.3319,6.5717,geonames
NW,,Krefeld,krefeld,krefeld,47800,51.3428,6.5951,geonames
NW,,Krefeld,krefeld,krefeld,47802,51.3333,6.5683,geonames
NW,,Krefeld,krefeld,krefeld,47803,51.3516,6.5496,geonames
NW,,Krefeld,krefeld,krefeld,47804,51.3037,6.5032,geonames
NW,,Krefeld,krefeld,krefeld,47805,51.3251,6.5805,geonames
NW,,Krefeld,krefeld,krefeld,47807,51.304,6.5899,geonames
NW,,Krefeld,krefeld,krefeld,47809,51.3281,6.616,geonames
NW,,Krefeld,krefeld,krefeld,47829,51.3553,6.6366,geonames
NW,,Krefeld,krefeld,krefeld,47839,51.3755,6.5091,geonames
NW,,Bergheim,bergheim,bergheim,50127,50.9412,6.6631,geonames
NW,,Bergheim,bergheim,bergheim,50129,50.9741,6.6794,geonames
NW,,Kerpen,kerpen,kerpen,50169,50.8748,6.7435,geonames
NW,,Kerpen,kerpen,kerpen,50170,50.8964,6.6829,geonames
NW,,Köln,koeln,koeln,50668,50.9499,6.9628,geonames
NW,,Köln,koeln,koeln,50670,50.9504,6.9502,geonames
NW,,Köln,koeln,koeln,50672,50.9439,6.9363,geonames
NW,,Köln,koeln,koeln,50674,50.9326,6.9342,geonames
NW,,Köln,koeln,koeln,50676,50.9314,6.9526,geonames
NW,,Köln,koeln,koeln,50677,50.9214,6.9507,geonames
NW,,Köln,koeln,koeln,50678,50.9233,6.9635,geonames
NW,,Köln,koeln,koeln,50679,50.9365,6.9781,geonames
NW,,Köln,koeln,koeln,50733,50.9643,6.9537,geonames
NW,,Köln,koeln,koeln,50735,50.9896,6.9622,geonames
NW,,Köln,koeln,koeln,50737,50.9923,6.9334,geonames
NW,,Köln,koeln,koeln,50739,50.9807,6.9212,geonames
NW,,Köln,koeln,koeln,50765,51.0198,6.8684,geonames
NW,,Köln,koeln,koeln,50767,51.0033,6.8847,geonames
NW,,Köln,koeln,koeln,50769,51.0458,6.876,geonames
NW,,Köln,koeln,koeln,50823,50.9511,6.9264,geonames
NW,,Köln,koeln,koeln,50825,50.9541,6.9103,geonames
NW,,Köln,koeln,koeln,50827,50.9667,6.9,geonames
NW,,Köln,koeln,koeln,50829,50.9746,6.8713,geonames
NW,,Köln,koeln,koeln,50858,50.9243,6.8565,geonames
NW,,Köln,koeln,koeln,50859,50.9535,6.8328,geonames
NW,,Köln,koeln,koeln,50931,50.9323,6.9183,geonames
NW,,Köln,koeln,koeln,50933,50.9427,6.8763,geonames
NW,,Köln,koeln,koeln,50935,50.9225,6.8956,geonames
NW,,Köln,koeln,koeln,50937,50.9124,6.9108,geonames
NW,,Köln,koeln,koeln,50939,50.9078,6.9247,geonames
NW,,Köln,koeln,koeln,50968,50.9033,6.9647,geonames
NW,,Köln,koeln,koeln,50969,50.9036,6.9385,geonames
NW,,Köln,koeln,koeln,50996,50.8834,6.9902,geonames
NW,,Köln,koeln,koeln,50997,50.864,6.9512,geonames
NW,,Köln,koeln,koeln,50999,50.8753,7.0202,geonames
NW,,Köln,koeln,koeln,51061,50.994,7.003,geonames
NW,,Köln,koeln,koeln,51063,50.9685,7.0054,geonames
NW,,Köln,koeln,koeln,51065,50.9549,7.0121,geonames
NW,,Köln,koeln,koeln,51067,50.9656,7.042,geonames
NW,,Köln,koeln,koeln,51069,50.9925,7.0537,geonames
NW,,Köln,koeln,koeln,51103,50.942,7.0166,geonames
NW,,Köln,koeln,koeln,51105,50.9188,6.9972,geonames
NW,,Köln,koeln,koeln,51107,50.9236,7.0905,geonames
NW,,Köln,koeln,koeln,51109,50.9447,7.0699,geonames
NW,,Köln,koeln,koeln,51143,50.8598,7.036,geonames
NW,,Köln,koeln,koeln,51145,50.8824,7.0804,geonames
NW,,Köln,koeln,koeln,51147,50.8686,7.1073,geonames
NW,,Köln,koeln,koeln,51149,50.9055,7.0414,geonames
NW,,Leverkusen,leverkusen,leverkusen,51371,51.0645,6.9592,geonames
NW,,Leverkusen,leverkusen,leverkusen,51375,51.0331,7.052,geonames
NW,,Leverkusen,leverkusen,leverkusen,51377,51.0509,7.0633,geonames
NW,,Leverkusen,leverkusen,leverkusen,51379,51.0665,7.004,geonames
NW,,Leverkusen,leverkusen,leverkusen,51381,51.05,7.0167,geonames
NW,,Bergisch Gladbach,bergisch gladbach,bergisch gladbach,51427,50.952,7.1114,geonames
NW,,Bergisch Gladbach,bergisch gladbach,bergisch gladbach,51429,50.9655,7.1823,geonames
NW,,Bergisch Gladbach,bergisch gladbach,bergisch gladbach,51467,51.0089,7.1052,geonames
NW,,Bergisch Gladbach,bergisch gladbach,bergisch gladbach,51469,50.9854,7.1141,geonames
NW,,Gummersbach,gummersbach,gummersbach,51645,51.0006,7.5693,geonames
NW,,Gummersbach,gummersbach,gummersbach,51647,51.0333,7.55,geonames
NW,,Aachen,aachen,aachen,52062,50.776,6.0872,geonames
NW,,Aachen,aachen,aachen,52064,50.7683,6.076,geonames
NW,,Aachen,aachen,aachen,52066,50.7564,6.0914,geonames
NW,,Aachen,aachen,aachen,52068,50.7787,6.1085,geonames
NW,,Aachen,aachen,aachen,52070,50.7884,6.1044,geonames
NW,,Aachen,aachen,aachen,52072,50.8034,6.0627,geonames
NW,,Aachen,aachen,aachen,52074,50.7479,6.0485,geonames
NW,,Aachen,aachen,aachen,52076,50.7167,6.1481,geonames
NW,,Aachen,aachen,aachen,52078,50.7624,6.138,geonames
NW,,Aachen,aachen,aachen,52080,50.7793,6.1642,geonames
NW,,Stolberg (Rheinland),stolberg (rheinland),stolberg,52223,50.7318,6.2104,geonames
NW,,Stolberg (Rheinland),stolberg (rheinland),stolberg,52224,50.74,6.2877,geonames
NW,,Düren,dueren,dueren,52351,50.8086,6.4982,geonames
NW,,Düren,dueren,dueren,52353,50.8294,6.462,geonames
NW,,Düren,dueren,dueren,52355,50.7907,6.4659,geonames
NW,,Bonn,bonn,bonn,53113,50.7231,7.1068,geonames
NW,,Bonn,bonn,bonn,53115,50.7272,7.0851,geonames
NW,,Bonn,bonn,bonn,53117,50.761,7.063,geonames
NW,,Bonn,bonn,bonn,53119,50.7431,7.059,geonames
NW,,Bonn,bonn,bonn,53121,50.7317,7.0575,geonames
NW,,Bonn,bonn,bonn,53123,50.711,7.0489,geonames
NW,,Bonn,bonn,bonn,53125,50.7333,7.1,geonames
NW,,Bonn,bonn,bonn,53127,50.7112,7.0668,geonames
